Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
17,2024-07-25,04:45:52,05:33:23,00:47:31,00:00:00,45,1,7.21,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-25,06:59:34,08:41:35,01:42:01,01:26:11,27,1,14.81,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-25,08:58:37,10:40:48,01:42:11,00:17:02,31,1,13.34,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-25,11:10:13,13:07:31,01:57:18,00:29:25,24,1,14.47,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-25,13:40:42,15:14:42,01:34:00,00:33:11,43,1,13.96,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-25,15:41:53,17:26:48,01:44:55,00:27:11,44,1,12.97,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-25,17:53:54,19:51:38,01:57:44,00:27:06,40,1,15.36,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-25,Vehiculo: 17,,,11:25:40,03:40:06,254,"7,00",92.12,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
17,2024-07-26,04:46:51,05:59:33,01:12:42,00:00:00,26,1,14.65,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-26,06:49:36,07:49:54,01:00:18,00:50:03,33,1,8.61,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-26,09:33:17,11:43:42,02:10:25,01:43:23,35,1,12.87,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-26,11:49:42,13:49:53,02:00:11,00:06:00,47,1,12.33,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-26,13:58:35,16:01:42,02:03:07,00:08:42,23,1,14.09,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-26,16:07:33,17:53:59,01:46:26,00:05:51,42,1,15.24,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-26,18:02:31,19:38:32,01:36:01,00:08:32,35,1,13.29,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-26,Vehiculo: 17,,,11:49:10,03:02:31,241,"7,00",91.08,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
17,2024-07-27,04:52:09,06:17:57,01:25:48,00:00:00,40,1,14.29,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-27,06:49:36,07:46:17,00:56:41,00:31:39,41,1,6.8,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-27,09:02:39,11:03:03,02:00:24,01:16:22,44,1,12.24,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-27,11:38:35,13:59:04,02:20:29,00:35:32,55,1,14.71,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-27,14:05:44,16:01:49,01:56:05,00:06:40,46,1,15.14,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-27,16:21:45,18:19:49,01:58:04,00:19:56,32,1,15.47,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-27,18:25:50,20:02:14,01:36:24,00:06:01,37,1,13.22,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-27,Vehiculo: 17,,,12:13:55,02:56:10,295,"7,00",91.87,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
17,2024-07-29,03:56:40,04:57:47,01:01:07,00:00:00,27,1,14.33,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-29,05:17:15,06:01:28,00:44:13,00:19:28,45,1,6.77,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-29,07:22:23,09:11:44,01:49:21,01:20:55,39,1,14.49,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-29,09:52:48,10:24:03,00:31:15,00:41:04,6,1,7.64,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-29,14:22:18,15:53:50,01:31:32,03:58:15,49,1,13.92,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-29,16:17:43,17:52:46,01:35:03,00:23:53,50,1,12.63,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-29,18:16:55,19:52:56,01:36:01,00:24:09,40,1,12.41,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-29,Vehiculo: 17,,,08:48:32,07:07:44,256,"7,00",82.19,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
17,2024-07-30,05:23:33,07:01:55,01:38:22,00:00:00,37,1,15.05,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-30,07:36:09,08:38:19,01:02:10,00:34:14,26,1,8.4,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-30,10:42:06,12:49:38,02:07:32,02:03:47,55,1,14.29,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-30,13:21:48,15:22:39,02:00:51,00:32:10,28,1,15.25,85 4 HONDA - MINORISTA - HONDA,Ver
17,2024-07-30,15:54:37,17:48:21,01:53:44,00:31:58,37,1,13.48,85 1 HONDA - ORIENTAL - HONDA,Ver
17,2024-07-30,18:13:28,20:04:50,01:51:22,00:25:07,46,1,13.61,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-30,Vehiculo: 17,,,10:34:01,04:07:16,229,"6,00",80.08,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-15,03:59:45,05:04:58,01:05:13,00:00:00,14,1,13.91,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-15,05:52:07,07:49:03,01:56:56,00:47:09,53,1,14.32,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-15,08:51:41,10:29:54,01:38:13,01:02:38,38,1,12.72,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-15,10:51:28,12:43:07,01:51:39,00:21:34,43,1,14.41,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-15,13:28:08,15:12:19,01:44:11,00:45:01,30,1,13.87,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-15,16:47:50,17:29:45,00:41:55,01:35:31,32,1,6.02,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-15,17:52:06,19:32:49,01:40:43,00:22:21,25,1,12.79,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-15,Vehiculo: 18,,,10:38:50,04:54:14,235,"7,00",88.04,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-16,04:11:33,05:05:46,00:54:13,00:00:00,14,1,13.07,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-16,05:59:00,07:37:16,01:38:16,00:53:14,32,1,14.69,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-16,08:18:45,09:53:22,01:34:37,00:41:29,47,1,13.69,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-16,13:03:43,15:08:02,02:04:19,03:10:21,51,1,14.27,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-16,Vehiculo: 18,,,06:11:25,04:45:04,144,"4,00",55.72,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-17,04:13:29,05:44:20,01:30:51,00:00:00,24,1,13.81,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-17,07:00:12,07:54:47,00:54:35,01:15:52,38,1,6.92,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-17,09:43:26,11:28:51,01:45:25,01:48:39,19,1,13.95,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-17,12:16:14,14:24:06,02:07:52,00:47:23,35,1,15.24,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-17,15:03:51,17:10:12,02:06:21,00:39:45,40,1,13.7,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-17,17:16:43,19:08:59,01:52:16,00:06:31,43,1,15.22,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-17,19:14:29,20:47:46,01:33:17,00:05:30,31,1,12.9,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-17,Vehiculo: 18,,,11:50:37,04:43:40,230,"7,00",91.74,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-18,04:22:00,05:33:22,01:11:22,00:00:00,19,1,14.03,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-18,06:46:48,08:43:46,01:56:58,01:13:26,36,1,14.45,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-18,09:53:04,11:37:09,01:44:05,01:09:18,27,1,13.05,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-18,12:17:12,13:57:52,01:40:40,00:40:03,34,1,13.81,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-18,14:39:49,16:15:04,01:35:15,00:41:57,29,1,13.37,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-18,16:44:56,18:15:10,01:30:14,00:29:52,25,1,12.29,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-18,19:14:02,20:07:52,00:53:50,00:58:52,34,1,7.26,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-18,Vehiculo: 18,,,10:32:24,05:13:28,204,"7,00",88.26,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-19,04:23:30,05:52:46,01:29:16,00:00:00,45,1,13.68,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-19,06:35:33,07:26:40,00:51:07,00:42:47,33,1,8.21,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-19,09:03:17,10:47:46,01:44:29,01:36:37,39,1,12.48,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-19,11:37:46,13:29:28,01:51:42,00:50:00,30,1,14.51,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-19,14:23:52,16:14:36,01:50:44,00:54:24,47,1,13.15,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-19,16:19:32,17:55:42,01:36:10,00:04:56,39,1,12.56,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-19,18:13:16,19:40:28,01:27:12,00:17:34,35,1,11.82,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-19,Vehiculo: 18,,,10:50:40,04:26:18,268,"7,00",86.41,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-20,06:03:23,07:15:55,01:12:32,00:00:00,42,1,13.75,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-20,12:19:57,13:59:19,01:39:22,05:04:02,55,1,15.08,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-20,14:03:39,15:29:20,01:25:41,00:04:20,69,1,13.72,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-20,15:56:59,18:24:20,02:27:21,00:27:39,31,1,18.76,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-20,18:35:29,19:54:20,01:18:51,00:11:09,37,1,12.79,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-20,20:28:45,22:02:22,01:33:37,00:34:25,49,1,12.88,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-20,Vehiculo: 18,,,09:37:24,06:21:35,283,"6,00",86.98,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-21,05:29:22,06:00:48,00:31:26,00:00:00,4,1,7.18,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-21,07:07:25,07:39:02,00:31:37,01:06:37,10,1,6.6,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-21,08:56:42,10:21:10,01:24:28,01:17:40,21,1,13.4,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-21,11:26:23,12:51:27,01:25:04,01:05:13,22,1,13.8,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-21,13:23:49,14:49:44,01:25:55,00:32:22,28,1,14.62,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-21,15:28:38,17:02:18,01:33:40,00:38:54,33,1,13.75,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-21,17:37:08,19:26:47,01:49:39,00:34:50,48,1,13.82,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-21,Vehiculo: 18,,,08:41:49,05:15:36,166,"7,00",83.17,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-22,04:27:43,05:05:24,00:37:41,00:00:00,37,1,7.9,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-22,05:55:48,07:02:51,01:07:03,00:50:24,26,1,11.89,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-22,07:31:23,09:24:15,01:52:52,00:28:32,28,1,16.19,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-22,09:44:59,11:33:20,01:48:21,00:20:44,63,1,12.9,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-22,11:40:47,14:07:21,02:26:34,00:07:27,35,1,16.12,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-22,15:15:35,17:10:09,01:54:34,01:08:14,40,1,13.74,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-22,17:25:36,19:28:44,02:03:08,00:15:27,43,1,13.1,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-22,19:51:59,21:00:54,01:08:55,00:23:15,19,1,11.64,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-22,Vehiculo: 18,,,12:59:08,03:34:03,291,"8,00",103.48,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-23,04:29:52,05:48:24,01:18:32,00:00:00,17,1,15.09,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-23,06:29:58,08:20:09,01:50:11,00:41:34,39,1,14.49,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-23,08:46:14,10:42:09,01:55:55,00:26:05,45,1,13.57,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-23,11:12:14,13:11:09,01:58:55,00:30:05,37,1,13.37,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-23,13:33:02,15:17:34,01:44:32,00:21:53,36,1,14.4,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-23,15:48:28,17:16:36,01:28:08,00:30:54,42,1,14.02,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-23,17:30:08,18:50:02,01:19:54,00:13:32,34,1,7.65,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-23,Vehiculo: 18,,,11:36:07,02:44:03,250,"7,00",92.59,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-24,04:43:46,05:19:50,00:36:04,00:00:00,34,1,6.76,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-24,06:47:31,08:27:02,01:39:31,01:27:41,34,1,13.85,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-24,09:11:25,10:44:58,01:33:33,00:44:23,14,1,13.7,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-24,16:13:56,17:46:50,01:32:54,05:28:58,37,1,12.42,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-24,17:56:55,19:52:51,01:55:56,00:10:05,35,1,14.16,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-24,Vehiculo: 18,,,07:17:58,07:51:07,154,"5,00",60.89,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-25,04:41:01,06:06:18,01:25:17,00:00:00,47,1,14.32,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-25,06:38:48,07:30:21,00:51:33,00:32:30,33,1,6.84,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-25,08:46:58,10:19:09,01:32:11,01:16:37,18,1,14.52,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-25,11:06:18,12:53:12,01:46:54,00:47:09,38,1,14.33,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-25,13:53:34,16:20:25,02:26:51,01:00:22,46,1,13.42,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-25,16:29:51,18:24:09,01:54:18,00:09:26,38,1,15.3,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-25,18:30:19,20:08:43,01:38:24,00:06:10,48,1,13.1,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-25,Vehiculo: 18,,,11:35:28,03:52:14,268,"7,00",91.83,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-26,04:49:16,06:07:05,01:17:49,00:00:00,38,1,13.09,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-26,06:44:03,08:26:50,01:42:47,00:36:58,35,1,14.49,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-26,09:35:12,10:18:57,00:43:45,01:08:22,25,1,7.85,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-26,11:24:03,13:59:29,02:35:26,01:05:06,22,1,13.18,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-26,14:02:23,15:49:24,01:47:01,00:02:54,33,1,12.71,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-26,15:59:30,17:54:01,01:54:31,00:10:06,42,1,15.24,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-26,17:54:04,19:34:09,01:40:05,00:00:03,36,1,13.46,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-26,Vehiculo: 18,,,11:41:24,03:03:29,231,"7,00",90.02,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-27,04:51:17,06:00:04,01:08:47,00:00:00,16,1,14.86,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-27,06:42:53,08:23:53,01:41:00,00:42:49,49,1,14.54,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-27,08:42:47,10:24:00,01:41:13,00:18:54,26,1,14.49,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-27,11:07:29,12:55:52,01:48:23,00:43:29,27,1,15.54,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-27,13:22:41,15:40:27,02:17:46,00:26:49,58,1,14.11,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-27,16:45:07,18:35:50,01:50:43,01:04:40,31,1,13.63,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-27,18:51:38,20:12:10,01:20:32,00:15:48,31,1,12.21,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-27,Vehiculo: 18,,,11:48:24,03:32:29,238,"7,00",99.38,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-29,04:56:11,06:34:59,01:38:48,00:00:00,52,1,14.27,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-29,07:06:01,08:08:57,01:02:56,00:31:02,42,1,7.17,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-29,13:47:19,15:03:42,01:16:23,05:38:22,50,1,11.77,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-29,15:59:55,17:08:13,01:08:18,00:56:13,33,1,10.59,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-29,18:11:36,19:29:53,01:18:17,01:03:23,42,1,13.44,85 4 HONDA - MINORISTA - HONDA,Ver
Fecha: 2024-07-29,Vehiculo: 18,,,06:24:42,08:09:00,219,"5,00",57.24,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
18,2024-07-30,05:02:54,06:27:14,01:24:20,00:00:00,46,1,13.33,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-30,06:58:08,08:52:42,01:54:34,00:30:54,25,1,15.04,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-30,09:30:37,10:23:31,00:52:54,00:37:55,16,1,7.9,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-30,11:40:25,13:22:30,01:42:05,01:16:54,55,1,12.88,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-30,14:32:59,16:38:55,02:05:56,01:10:29,53,1,1.54,85 1 HONDA - ORIENTAL - HONDA,Ver
18,2024-07-30,16:32:14,18:44:03,02:11:49,00:00:00,47,1,13.66,85 4 HONDA - MINORISTA - HONDA,Ver
18,2024-07-30,19:13:38,20:20:45,01:07:07,00:29:35,22,1,11.53,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-30,Vehiculo: 18,,,11:18:45,04:05:47,264,"7,00",75.88,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
19,2024-07-15,03:57:06,04:26:19,00:29:13,00:00:00,16,1,7.51,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-15,06:01:27,07:24:27,01:23:00,01:35:08,27,1,14.22,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-15,08:46:29,10:31:00,01:44:31,01:22:02,36,1,14.05,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-15,11:15:28,12:59:47,01:44:19,00:44:28,32,1,12.56,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-15,13:44:24,15:35:14,01:50:50,00:44:37,27,1,14.74,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-15,16:20:13,18:08:39,01:48:26,00:44:59,38,1,13.9,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-15,18:18:53,19:46:19,01:27:26,00:10:14,34,1,12.73,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-15,Vehiculo: 19,,,10:27:45,05:21:28,210,"7,00",89.71,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
19,2024-07-16,03:59:43,04:52:59,00:53:16,00:00:00,15,1,14.58,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-16,05:35:50,07:06:05,01:30:15,00:42:51,61,1,14.41,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-16,07:43:23,08:45:17,01:01:54,00:37:18,31,1,7.82,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-16,10:39:02,12:28:51,01:49:49,01:53:45,37,1,13.2,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-16,13:45:01,15:48:05,02:03:04,01:16:10,40,1,14.45,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-16,16:38:59,18:38:32,01:59:33,00:50:54,46,1,14.86,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-16,18:39:24,20:13:19,01:33:55,00:00:52,47,1,14.01,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-16,Vehiculo: 19,,,10:51:46,05:21:50,277,"7,00",93.33,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
19,2024-07-17,04:09:49,05:04:50,00:55:01,00:00:00,6,1,12.41,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-17,06:04:31,07:56:07,01:51:36,00:59:41,49,1,15.09,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-17,08:47:15,10:23:21,01:36:06,00:51:08,9,1,14.6,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-17,11:40:40,12:22:17,00:41:37,01:17:19,19,1,6.56,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-17,15:40:37,17:38:24,01:57:47,03:18:20,62,1,15.05,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-17,18:14:52,20:24:27,02:09:35,00:36:28,36,1,14.4,85 4 HONDA - MINORISTA - HONDA,Ver
Fecha: 2024-07-17,Vehiculo: 19,,,09:11:42,07:02:56,181,"6,00",78.11,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
19,2024-07-18,04:14:42,05:16:38,01:01:56,00:00:00,13,1,13.82,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-18,06:50:49,07:43:56,00:53:07,01:34:11,34,1,6.8,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-18,09:32:10,11:32:41,02:00:31,01:48:14,12,1,14.06,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-18,12:31:55,14:15:52,01:43:57,00:59:14,45,1,13.17,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-18,14:42:28,16:49:03,02:06:35,00:26:36,32,1,13.85,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-18,16:57:31,18:59:57,02:02:26,00:08:28,56,1,13.83,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-18,Vehiculo: 19,,,09:48:32,04:56:43,192,"6,00",75.53,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
19,2024-07-19,07:22:55,08:08:50,00:45:55,00:00:00,40,1,6.54,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-19,09:25:32,11:12:22,01:46:50,01:16:42,18,1,14.75,85 4 HONDA - MINORISTA - HONDA,Ver
19,2024-07-19,11:54:39,13:27:32,01:32:53,00:42:17,36,1,13.78,85 1 HONDA - ORIENTAL - HONDA,Ver
19,2024-07-19,13:48:23,15:27:46,01:39:23,00:20:51,40,1,13.15,85 1 HONDA - ORIENTAL - HONDA,Ver
